,round,time,cloud,temp,humidity,ground_press,wind_speed,wind_dir,rain,snow,dew_point,vis,uv_idx,azimuth,elevation
551,1,2022-07-12 00:00:00+09:00,100.0,24.825000000000003,91.0,1007.0,3.96,120.5,0.0,0.0,24.4444,6.43738,0.0,349.153,-32.4248
552,1,2022-07-12 01:00:00+09:00,100.0,24.835,93.0,1006.0,3.405,144.0,0.0,0.0,23.8889,6.43738,0.0,5.67114,-32.9897
553,1,2022-07-12 02:00:00+09:00,100.0,24.695,93.5,1006.0,2.895,142.5,0.0,0.0,23.8889,6.43738,0.0,21.6299,-30.0735
554,1,2022-07-12 03:00:00+09:00,100.0,24.6,93.5,1006.0,3.3049999999999997,138.5,0.0,0.0,24.4444,6.43738,0.0,35.7678,-24.1427
555,1,2022-07-12 04:00:00+09:00,95.5,24.525,94.0,1006.0,3.35,130.5,0.0,0.0,24.4444,6.43738,0.0,47.7188,-15.93
556,1,2022-07-12 05:00:00+09:00,98.0,24.465,94.0,1006.0,3.425,123.5,0.0,0.0,24.4444,6.43738,0.0,57.765,-6.12137
557,1,2022-07-12 06:00:00+09:00,98.5,24.485,93.5,1007.0,3.065,120.0,0.0,0.0,23.8889,4.82803,0.0,66.4224,4.7632
558,1,2022-07-12 07:00:00+09:00,99.0,24.71,93.0,1007.0,3.195,121.5,0.0,0.0,25.0,6.43738,0.0,74.2361,16.3575
559,1,2022-07-12 08:00:00+09:00,99.0,25.060000000000002,91.0,1008.0,3.215,126.5,0.0,0.0,24.4444,6.43738,1.0,81.7683,28.399
560,1,2022-07-12 09:00:00+09:00,99.5,25.475,90.0,1007.5,3.7350000000000003,129.5,0.0,0.0,24.4444,6.43738,1.0,89.7284,40.6736
561,1,2022-07-12 10:00:00+09:00,100.0,26.025,87.0,1007.5,3.6550000000000002,141.5,0.0,0.0,23.3333,6.43738,2.0,99.364,52.9439
562,1,2022-07-12 11:00:00+09:00,100.0,26.66,84.5,1007.5,3.6100000000000003,153.0,0.0,0.0,22.7778,8.04672,2.0,113.795,64.7589
563,1,2022-07-12 12:00:00+09:00,100.0,26.75,84.0,1007.0,4.73,154.5,0.0,0.0,22.7778,8.04672,3.0,143.277,74.5607
564,1,2022-07-12 13:00:00+09:00,100.0,26.825000000000003,83.5,1007.5,5.15,154.5,0.0,0.0,23.8889,8.04672,2.0,200.663,76.45
565,1,2022-07-12 14:00:00+09:00,100.0,26.89,82.5,1007.0,5.55,154.0,0.0,0.0,24.4444,8.04672,1.0,239.324,68.2345
566,1,2022-07-12 15:00:00+09:00,98.5,27.005000000000003,81.5,1006.5,5.640000000000001,152.0,0.0,0.0,23.8889,8.04672,2.0,256.782,56.7721
567,1,2022-07-12 16:00:00+09:00,70.0,27.009999999999998,81.5,1006.5,5.37,150.0,0.0,0.0,23.8889,8.04672,1.0,267.43,44.5721
568,1,2022-07-12 17:00:00+09:00,71.0,26.825,82.5,1006.5,4.9350000000000005,149.0,0.0,0.0,23.8889,8.04672,0.0,275.737,32.2632
569,1,2022-07-12 18:00:00+09:00,80.0,26.43,83.5,1006.0,5.18,145.5,0.0,0.0,23.8889,8.04672,0.0,283.31,20.1175
570,1,2022-07-12 19:00:00+09:00,85.0,25.875,86.0,1006.5,4.734999999999999,141.5,0.0,0.0,23.3333,8.04672,0.0,290.966,8.34601
571,1,2022-07-12 20:00:00+09:00,88.0,25.41,87.5,1007.0,4.295,132.5,0.1,0.0,23.3333,8.04672,0.0,299.292,-2.81067
572,1,2022-07-12 21:00:00+09:00,90.0,24.995,88.5,1007.5,4.0649999999999995,126.0,0.2,0.0,23.3333,9.65606,0.0,308.835,-13.0256
573,1,2022-07-12 22:00:00+09:00,100.0,24.77,89.0,1007.5,4.55,129.5,0.0,0.0,23.3333,9.65606,0.0,320.134,-21.8319
574,1,2022-07-12 23:00:00+09:00,100.0,24.675,89.0,1007.5,4.715,133.5,0.2,0.0,23.3333,9.65606,0.0,333.588,-28.5911
575,1,2022-07-13 00:00:00+09:00,100.0,24.53,89.5,1007.5,4.5649999999999995,132.0,0.105,0.0,22.7778,9.65606,0.0,349.092,-32.5564
576,1,2022-07-13 01:00:00+09:00,100.0,24.245,88.5,1007.0,5.82,128.0,0.0,0.0,21.6667,9.65606,0.0,5.65107,-33.1304
577,1,2022-07-13 02:00:00+09:00,100.0,24.12,89.0,1007.0,5.25,128.0,0.0,0.0,21.6667,8.04672,0.0,21.6507,-30.2142
578,1,2022-07-13 03:00:00+09:00,100.0,24.055,90.0,1007.0,5.35,125.0,0.06,0.0,21.6667,8.04672,0.0,35.8198,-24.2767
579,1,2022-07-13 04:00:00+09:00,100.0,24.025,90.0,1007.0,5.93,130.0,0.22,0.0,21.6667,8.04672,0.0,47.7913,-16.0542
580,1,2022-07-13 05:00:00+09:00,100.0,23.945,90.0,1006.0,5.984999999999999,135.0,0.43,0.0,21.6667,8.04672,0.0,57.8512,-6.23539
581,1,2022-07-13 06:00:00+09:00,100.0,23.74,91.5,1006.0,5.84,128.5,0.865,0.0,21.6667,8.04672,0.0,66.5196,4.65824
582,1,2022-07-13 07:00:00+09:00,99.5,23.745,91.5,1006.0,5.895,128.5,1.105,0.0,21.6667,8.04672,0.0,74.3451,16.2599
583,1,2022-07-13 08:00:00+09:00,99.5,23.985,90.5,1006.0,6.36,138.5,0.5,0.0,21.6667,8.04672,1.0,81.8926,28.3064
584,1,2022-07-13 09:00:00+09:00,99.5,24.335,89.0,1006.0,6.545,141.5,0.29000000000000004,0.0,22.2222,8.04672,1.0,89.8753,40.5831
585,1,2022-07-13 10:00:00+09:00,100.0,24.34,90.0,1006.0,6.07,136.5,0.27,0.0,22.7778,8.04672,2.0,99.5452,52.8505
586,1,2022-07-13 11:00:00+09:00,100.0,24.35,90.0,1006.0,6.105,135.5,0.3,0.0,23.3333,8.04672,2.0,114.024,64.653
587,1,2022-07-13 12:00:00+09:00,100.0,24.75,89.0,1005.0,6.495,143.5,0.09,0.0,23.8889,8.04672,3.0,143.467,74.4256
588,1,2022-07-13 13:00:00+09:00,100.0,24.95,89.0,1005.0,6.375,146.0,0.1,0.0,24.4444,9.65606,2.0,200.362,76.3239
589,1,2022-07-13 14:00:00+09:00,100.0,25.545,86.5,1004.0,6.105,150.5,0.28,0.0,24.4444,9.65606,2.0,238.984,68.1636
590,1,2022-07-13 15:00:00+09:00,100.0,25.7,87.0,1003.5,6.375,156.5,0.29,0.0,24.4444,11.2654,1.0,256.532,56.7239
591,1,2022-07-13 16:00:00+09:00,100.0,25.835,87.0,1003.0,6.154999999999999,156.5,0.245,0.0,24.4444,9.65606,1.0,267.235,44.5303
592,1,2022-07-13 17:00:00+09:00,100.0,25.775,88.0,1003.0,6.185,156.0,0.13,0.0,24.4444,9.65606,0.0,275.573,32.2201
593,1,2022-07-13 18:00:00+09:00,100.0,25.64,89.5,1003.0,6.07,157.5,0.115,0.0,24.4444,9.65606,0.0,283.164,20.0688
594,1,2022-07-13 19:00:00+09:00,100.0,25.31,91.5,1002.5,5.63,156.5,0.145,0.0,24.4444,8.04672,0.0,290.831,8.28833
595,1,2022-07-13 20:00:00+09:00,100.0,24.97,93.5,1003.0,4.9350000000000005,157.0,0.135,0.0,25.0,8.04672,0.0,299.163,-2.88052
596,1,2022-07-13 21:00:00+09:00,100.0,24.83,94.5,1003.0,5.03,159.0,0.065,0.0,25.0,6.43738,0.0,308.712,-13.1107
597,1,2022-07-13 22:00:00+09:00,100.0,24.89,95.0,1002.5,4.91,171.0,0.0,0.0,25.0,6.43738,0.0,320.021,-21.9349
598,1,2022-07-13 23:00:00+09:00,100.0,25.060000000000002,95.5,1002.5,4.715,180.0,0.05,0.0,25.0,6.43738,0.0,333.495,-28.713
599,1,2022-07-14 00:00:00+09:00,99.0,25.134999999999998,95.5,1001.5,4.74,188.0,0.0,0.0,25.0,6.43738,0.0,349.031,-32.6943
600,1,2022-07-14 01:00:00+09:00,53.0,25.16,96.0,1001.0,5.34,181.0,0.0,0.0,23.8889,6.43738,0.0,5.63371,-33.2771
601,1,2022-07-14 02:00:00+09:00,56.5,25.235,96.0,1001.0,5.165,194.0,0.25,0.0,23.8889,6.43738,0.0,21.6759,-30.3603
602,1,2022-07-14 03:00:00+09:00,59.5,25.11,97.0,1001.0,4.14,205.0,0.825,0.0,23.8889,6.43738,0.0,35.8771,-24.4151
603,1,2022-07-14 04:00:00+09:00,100.0,24.93,98.0,1000.5,3.36,218.5,1.375,0.0,23.3333,6.43738,0.0,47.8695,-16.1819
604,1,2022-07-14 05:00:00+09:00,100.0,24.825,98.0,1000.5,3.215,238.5,1.435,0.0,23.3333,4.82803,0.0,57.9433,-6.35218
605,1,2022-07-14 06:00:00+09:00,100.0,24.73,98.0,1001.0,3.08,265.0,1.11,0.0,23.8889,4.82803,0.0,66.623,4.55108
606,1,2022-07-14 07:00:00+09:00,97.5,24.945,97.5,1001.0,2.84,278.0,0.79,0.0,23.8889,4.82803,0.0,74.4605,16.1604
607,1,2022-07-14 08:00:00+09:00,97.0,25.18,95.5,1001.0,2.91,277.0,0.395,0.0,23.8889,4.82803,1.0,82.0239,28.2122
608,1,2022-07-14 09:00:00+09:00,97.5,25.43,94.0,1001.0,3.125,283.5,0.1,0.0,23.8889,4.82803,1.0,90.03,40.491
609,1,2022-07-14 10:00:00+09:00,88.5,25.740000000000002,92.5,1001.0,3.49,291.5,0.0,0.0,25.0,1.60934,1.0,99.7361,52.7553
610,1,2022-07-14 11:00:00+09:00,88.0,25.895000000000003,91.0,1001.0,3.5700000000000003,295.0,0.0,0.0,24.4444,6.43738,2.0,114.265,64.5446
611,1,2022-07-14 12:00:00+09:00,85.5,26.04,90.5,1001.0,4.105,296.5,0.0,0.0,23.8889,4.82803,3.0,143.671,74.286
612,1,2022-07-14 13:00:00+09:00,89.0,25.75,91.5,1001.0,4.215,301.0,0.0,0.0,23.3333,9.65606,3.0,200.066,76.1911
613,1,2022-07-14 14:00:00+09:00,86.5,26.125,88.5,1001.0,4.605,304.5,0.0,0.0,23.3333,9.65606,2.0,238.637,68.0865
614,1,2022-07-14 15:00:00+09:00,81.0,25.93,87.0,1001.0,4.8149999999999995,305.0,0.0,0.0,22.7778,9.65606,1.0,256.275,56.6706
615,1,2022-07-14 16:00:00+09:00,71.0,25.73,87.0,1001.0,4.805,304.0,0.0,0.0,22.7778,11.2654,1.0,267.034,44.4836
616,1,2022-07-14 17:00:00+09:00,65.0,25.75,86.0,1001.0,4.07,302.5,0.0,0.0,22.2222,16.0934,1.0,275.403,32.1724
617,1,2022-07-14 18:00:00+09:00,57.5,25.63,86.0,1000.5,4.16,310.0,0.0,0.0,22.2222,16.0934,0.0,283.013,20.0154
618,1,2022-07-14 19:00:00+09:00,59.5,25.384999999999998,87.5,1001.0,3.6500000000000004,315.5,0.0,0.0,22.7778,16.0934,0.0,290.691,8.22564
619,1,2022-07-14 20:00:00+09:00,61.5,24.93,90.0,1001.0,3.42,318.5,0.0,0.0,22.7778,16.0934,0.0,299.031,-2.95567
620,1,2022-07-14 21:00:00+09:00,58.0,24.775,91.5,1001.0,3.705,331.0,0.0,0.0,22.7778,16.0934,0.0,308.587,-13.2014
621,1,2022-07-14 22:00:00+09:00,50.5,24.725,91.5,1001.5,3.46,335.0,0.0,0.0,22.7778,16.0934,0.0,319.906,-22.044
622,1,2022-07-14 23:00:00+09:00,72.0,24.619999999999997,92.0,1002.0,3.4349999999999996,340.0,0.0,0.0,22.7778,16.0934,0.0,333.4,-28.8412
623,1,2022-07-15 00:00:00+09:00,65.5,24.5,92.5,1001.5,3.22,332.0,0.0,0.0,22.2222,16.0934,0.0,348.971,-32.8387
624,1,2022-07-15 01:00:00+09:00,86.0,23.885,92.5,1001.5,2.46,312.5,0.0,0.0,22.7778,16.0934,0.0,5.61909,-33.4298
625,1,2022-07-15 02:00:00+09:00,89.0,23.905,92.5,1001.5,2.545,315.5,0.0,0.0,22.2222,16.0934,0.0,21.7054,-30.5116
626,1,2022-07-15 03:00:00+09:00,90.0,23.945,91.5,1001.0,2.63,334.5,0.0,0.0,22.2222,16.0934,0.0,35.9397,-24.5578
627,1,2022-07-15 04:00:00+09:00,99.5,23.95,91.5,1001.0,2.25,319.0,0.0,0.0,22.2222,16.0934,0.0,47.9535,-16.313
628,1,2022-07-15 05:00:00+09:00,98.0,23.915,91.5,1002.0,3.315,317.5,0.0,0.0,23.3333,16.0934,0.0,58.0413,-6.47166
629,1,2022-07-15 06:00:00+09:00,97.0,23.814999999999998,93.0,1002.0,2.65,324.0,0.2,0.0,23.3333,11.2654,0.0,66.7323,4.4418
630,1,2022-07-15 07:00:00+09:00,98.0,24.015,92.0,1001.5,1.5499999999999998,322.0,0.115,0.0,22.7778,9.65606,0.0,74.5822,16.0592
631,1,2022-07-15 08:00:00+09:00,97.5,24.380000000000003,89.0,1001.0,2.6100000000000003,171.0,0.0,0.0,22.2222,16.0934,1.0,82.1621,28.1166
632,1,2022-07-15 09:00:00+09:00,98.0,24.735,87.5,1001.0,1.865,322.5,0.0,0.0,21.6667,9.65606,1.0,90.1926,40.3975
633,1,2022-07-15 10:00:00+09:00,100.0,25.115000000000002,86.0,1001.5,2.495,303.5,0.0,0.0,21.1111,16.0934,3.0,99.9365,52.6584
634,1,2022-07-15 11:00:00+09:00,98.5,25.43,85.0,1001.5,3.645,307.5,0.0,0.0,21.6667,16.0934,5.0,114.518,64.4336
635,1,2022-07-15 12:00:00+09:00,72.0,25.65,83.5,1001.0,4.445,307.5,0.0,0.0,21.6667,16.0934,11.0,143.89,74.142
636,1,2022-07-15 13:00:00+09:00,74.0,25.745,83.0,1000.5,4.715,309.5,0.0,0.0,21.6667,16.0934,10.0,199.776,76.0514
637,1,2022-07-15 14:00:00+09:00,68.0,25.884999999999998,82.0,1000.5,5.13,305.0,0.0,0.0,21.6667,16.0934,8.0,238.283,68.0033
638,1,2022-07-15 15:00:00+09:00,60.5,25.83,81.0,1000.0,5.045,304.5,0.0,0.0,21.6667,16.0934,5.0,256.011,56.612
639,1,2022-07-15 16:00:00+09:00,69.0,25.655,81.0,999.0,4.945,306.0,0.0,0.0,21.6667,16.0934,3.0,266.826,44.4321
640,1,2022-07-15 17:00:00+09:00,60.5,25.65,80.0,999.0,4.890000000000001,309.5,0.0,0.0,22.2222,16.0934,2.0,275.229,32.1198
641,1,2022-07-15 18:00:00+09:00,63.0,25.450000000000003,80.5,999.0,4.785,315.0,0.0,0.0,22.2222,16.0934,1.0,282.858,19.957
642,1,2022-07-15 19:00:00+09:00,70.0,25.025,83.5,999.0,4.2,316.0,0.0,0.0,22.2222,16.0934,0.0,290.547,8.15792
643,1,2022-07-15 20:00:00+09:00,76.0,24.520000000000003,86.0,1000.0,3.945,321.5,0.0,0.0,22.7778,11.2654,0.0,298.895,-3.03613
644,1,2022-07-15 21:00:00+09:00,80.0,24.325,87.0,1000.0,3.7,323.5,0.0,0.0,22.7778,11.2654,0.0,308.458,-13.2978
645,1,2022-07-15 22:00:00+09:00,100.0,24.18,87.5,1000.0,3.69,329.5,0.0,0.0,22.7778,11.2654,0.0,319.789,-22.159
646,1,2022-07-15 23:00:00+09:00,89.5,24.055,87.5,1000.0,3.1100000000000003,337.0,0.0,0.0,22.7778,11.2654,0.0,333.304,-28.9756
647,1,2022-07-16 00:00:00+09:00,92.5,24.025,87.0,1000.0,2.9000000000000004,340.0,0.0,0.0,22.7778,11.2654,0.0,348.911,-32.9894
648,1,2022-07-16 01:00:00+09:00,48.5,23.615,89.5,999.5,3.085,354.5,0.0,0.0,22.2222,16.0934,0.0,5.60727,-33.5884
649,1,2022-07-16 02:00:00+09:00,49.5,23.43,89.5,999.0,2.63,353.5,0.0,0.0,22.2222,16.0934,0.0,21.7395,-30.668
650,1,2022-07-16 03:00:00+09:00,57.5,23.29,89.5,998.5,2.46,351.0,0.0,0.0,22.2222,16.0934,0.0,36.0077,-24.7047
651,1,2022-07-16 04:00:00+09:00,99.5,23.17,90.0,998.0,2.43,179.0,0.0,0.0,22.2222,16.0934,0.0,48.0432,-16.4474
652,1,2022-07-16 05:00:00+09:00,74.5,23.060000000000002,90.0,998.0,2.36,3.5,0.0,0.0,22.2222,16.0934,0.0,58.1452,-6.59376
653,1,2022-07-16 06:00:00+09:00,67.5,23.075000000000003,89.5,999.0,2.375,7.5,0.0,0.0,22.2222,16.0934,1.0,66.8478,4.33044
654,1,2022-07-16 07:00:00+09:00,72.5,23.375,87.5,999.5,2.185,11.5,0.0,0.0,22.2222,16.35895,2.0,74.7102,15.9564
655,1,2022-07-16 08:00:00+09:00,66.5,23.965,85.0,1000.0,2.0149999999999997,4.5,0.0,0.0,21.6667,15.8279,3.0,82.307,28.0195
656,1,2022-07-16 09:00:00+09:00,55.5,24.67,81.5,1000.0,1.97,345.0,0.0,0.0,21.1111,17.70275,5.0,90.3629,40.3025
657,1,2022-07-16 10:00:00+09:00,6.0,25.369999999999997,78.0,1000.0,2.085,325.0,0.0,0.0,20.5556,17.163649999999997,8.0,100.146,52.5597
658,1,2022-07-16 11:00:00+09:00,6.5,25.915,75.0,1000.0,2.5549999999999997,296.5,0.0,0.0,20.5556,16.632550000000002,9.0,114.783,64.32
659,1,2022-07-16 12:00:00+09:00,7.0,26.240000000000002,73.5,1000.0,3.31,286.5,0.0,0.0,20.5556,16.0934,5.0,144.121,73.9935
660,1,2022-07-16 13:00:00+09:00,13.0,26.555,72.0,1000.0,3.825,282.5,0.0,0.0,20.0,16.0934,5.0,199.49,75.9051
661,1,2022-07-16 14:00:00+09:00,30.0,26.605,72.5,1000.0,4.665,279.0,0.0,0.0,20.0,16.0934,4.0,237.923,67.9139
662,1,2022-07-16 15:00:00+09:00,41.5,26.56,73.5,999.5,4.765000000000001,280.5,0.0,0.0,20.0,16.0934,2.0,255.741,56.548
663,1,2022-07-16 16:00:00+09:00,99.5,26.43,75.0,999.5,4.945,286.5,0.0,0.0,20.0,16.0934,2.0,266.613,44.3756
664,1,2022-07-16 17:00:00+09:00,99.5,26.189999999999998,76.0,999.5,4.755,291.5,0.0,0.0,20.0,16.0934,2.0,275.049,32.0625
665,1,2022-07-16 18:00:00+09:00,100.0,25.825000000000003,78.0,1000.0,4.42,297.0,0.0,0.0,20.5556,13.6794,1.0,282.698,19.8939
666,1,2022-07-16 19:00:00+09:00,100.0,25.384999999999998,80.5,1000.0,3.81,301.0,0.0,0.0,21.1111,13.6794,0.0,290.4,8.08517
667,1,2022-07-16 20:00:00+09:00,100.0,24.98,82.5,1001.0,3.6550000000000002,301.5,0.0,0.0,21.6667,13.6794,0.0,298.756,-3.12187
668,1,2022-07-16 21:00:00+09:00,100.0,24.75,84.0,1001.0,3.385,315.0,0.0,0.0,22.2222,13.6794,0.0,308.327,-13.3998
669,1,2022-07-16 22:00:00+09:00,100.0,24.55,84.5,1001.0,2.925,316.5,0.0,0.0,22.2222,12.87473,0.0,319.67,-22.28
670,1,2022-07-16 23:00:00+09:00,100.0,24.395,84.5,1001.5,2.935,312.5,0.0,0.0,22.2222,12.87473,0.0,333.208,-29.1164
671,1,2022-07-17 00:00:00+09:00,100.0,24.27,84.0,1001.5,2.785,315.0,0.0,0.0,21.6667,12.87473,0.0,348.853,-33.1463
672,1,2022-07-17 01:00:00+09:00,83.5,24.1,87.0,1001.0,3.385,306.0,0.0,0.0,21.6667,8.04672,0.0,5.5983,-33.753
673,1,2022-07-17 02:00:00+09:00,86.5,24.0,87.0,1001.0,3.15,311.5,0.0,0.0,21.6667,8.04672,0.0,21.778,-30.8296
674,1,2022-07-17 03:00:00+09:00,89.0,23.945,87.0,1001.0,2.82,309.5,0.0,0.0,22.2222,8.04672,0.0,36.0812,-24.8558
675,1,2022-07-17 04:00:00+09:00,100.0,23.895,87.5,1001.0,2.65,304.0,0.0,0.0,22.2222,8.04672,0.0,48.1387,-16.5852
676,1,2022-07-17 05:00:00+09:00,100.0,23.924999999999997,87.5,1001.0,2.645,302.0,0.0,0.0,22.7778,8.04672,0.0,58.255,-6.71844
677,1,2022-07-17 06:00:00+09:00,100.0,24.045,86.5,1002.0,2.795,299.0,0.0,0.0,22.7778,9.65606,0.0,66.9692,4.21706
678,1,2022-07-17 07:00:00+09:00,100.0,24.365000000000002,85.5,1002.0,2.36,280.0,0.0,0.0,22.7778,9.65606,1.0,74.8445,15.8519
679,1,2022-07-17 08:00:00+09:00,100.0,24.73,83.0,1002.5,2.435,262.5,0.0,0.0,22.7778,9.65606,1.0,82.4588,27.9209
680,1,2022-07-17 09:00:00+09:00,100.0,25.035,81.0,1002.5,2.6,267.5,0.0,0.0,22.2222,11.2654,1.0,90.5409,40.2061
681,1,2022-07-17 10:00:00+09:00,100.0,25.42,77.0,1002.0,2.75,242.5,0.0,0.0,21.6667,11.2654,3.0,100.365,52.4593
682,1,2022-07-17 11:00:00+09:00,100.0,25.725,74.5,1002.5,2.73,228.5,0.0,0.0,21.6667,11.2654,4.0,115.06,64.2039
683,1,2022-07-17 12:00:00+09:00,100.0,25.939999999999998,73.5,1002.5,2.635,224.0,0.0,0.0,22.2222,11.2654,5.0,144.366,73.8405
684,1,2022-07-17 13:00:00+09:00,100.0,26.22,72.5,1002.0,3.4349999999999996,223.0,0.0,0.0,22.2222,11.2654,4.0,199.211,75.7521
685,1,2022-07-17 14:00:00+09:00,100.0,26.549999999999997,71.5,1002.0,4.855,242.5,0.0,0.0,22.7778,11.2654,3.0,237.557,67.8182
686,1,2022-07-17 15:00:00+09:00,98.5,26.520000000000003,72.0,1002.0,4.9399999999999995,253.5,0.0,0.0,22.7778,11.2654,2.0,255.463,56.4787
687,1,2022-07-17 16:00:00+09:00,97.0,26.545,72.0,1002.0,4.915,249.0,0.0,0.0,22.7778,16.0934,1.0,266.394,44.3142
688,1,2022-07-17 17:00:00+09:00,96.5,26.33,74.5,1002.0,5.095,250.0,0.0,0.0,22.2222,16.0934,1.0,274.864,32.0003
689,1,2022-07-17 18:00:00+09:00,94.5,26.055,77.0,1002.0,4.5649999999999995,254.0,0.0,0.0,21.6667,16.0934,0.0,282.534,19.8258
690,1,2022-07-17 19:00:00+09:00,88.0,25.59,81.0,1002.0,3.705,249.0,0.0,0.0,21.6667,16.0934,0.0,290.248,8.00739
691,1,2022-07-17 20:00:00+09:00,90.0,25.16,83.0,1003.0,3.49,239.0,0.0,0.0,22.2222,16.0934,0.0,298.613,-3.21291
692,1,2022-07-17 21:00:00+09:00,91.0,24.855,84.0,1003.0,2.7800000000000002,230.0,0.0,0.0,22.2222,4.82803,0.0,308.192,-13.5075
693,1,2022-07-17 22:00:00+09:00,98.0,24.585,84.5,1003.0,2.005,215.0,0.0,0.0,22.7778,11.2654,0.0,319.548,-22.407
694,1,2022-07-17 23:00:00+09:00,99.0,24.494999999999997,85.0,1003.5,1.8199999999999998,196.0,0.0,0.0,22.2222,4.82803,0.0,333.11,-29.2633
695,1,2022-07-18 00:00:00+09:00,99.5,24.415,84.5,1003.5,1.6800000000000002,180.0,0.0,0.0,22.2222,8.04672,0.0,348.795,-33.3095
696,1,2022-07-18 01:00:00+09:00,100.0,24.270000000000003,78.5,1003.0,2.41,122.0,0.0,0.0,23.3333,16.0934,0.0,5.59223,-33.9233
697,1,2022-07-18 02:00:00+09:00,100.0,24.11,79.5,1002.0,2.8449999999999998,100.0,0.0,0.0,22.7778,16.0934,0.0,21.8211,-30.9962
698,1,2022-07-18 03:00:00+09:00,100.0,23.595,82.0,1001.5,3.3600000000000003,94.0,0.44999999999999996,0.0,22.7778,16.0934,0.0,36.16,-25.011
699,1,2022-07-18 04:00:00+09:00,100.0,22.380000000000003,91.0,1000.5,4.574999999999999,101.5,3.465,0.0,22.7778,3.21869,0.0,48.2399,-16.7261
700,1,2022-07-18 05:00:00+09:00,100.0,22.07,95.5,1000.0,5.640000000000001,105.0,7.02,0.0,23.3333,3.21869,0.0,58.3706,-6.84561
701,1,2022-07-18 06:00:00+09:00,100.0,22.299999999999997,94.5,1000.5,4.48,86.5,4.59,0.0,23.3333,16.0934,0.0,67.0966,4.10172
702,1,2022-07-18 07:00:00+09:00,100.0,22.39,95.0,1001.0,4.215,74.5,1.3900000000000001,0.0,23.8889,16.0934,1.0,74.9849,15.7458
703,1,2022-07-18 08:00:00+09:00,100.0,22.560000000000002,94.5,1001.0,4.265,82.5,0.395,0.0,23.8889,3.21869,1.0,82.6173,27.821
704,1,2022-07-18 09:00:00+09:00,100.0,22.880000000000003,93.0,1001.0,4.415,96.0,0.24,0.0,24.4444,3.21869,1.0,90.7265,40.1082
705,1,2022-07-18 10:00:00+09:00,99.5,23.225,92.5,1000.5,4.305,107.5,0.42,0.0,23.8889,3.21869,1.0,100.593,52.3572
706,1,2022-07-18 11:00:00+09:00,99.0,23.535,92.5,1000.5,4.095,118.5,0.53,0.0,23.8889,16.0934,2.0,115.348,64.0851
707,1,2022-07-18 12:00:00+09:00,99.5,23.66,92.5,1000.5,4.11,127.0,0.625,0.0,24.4444,3.21869,2.0,144.623,73.6831
708,1,2022-07-18 13:00:00+09:00,98.5,23.975,92.5,1000.0,4.325,136.0,0.44,0.0,23.8889,16.0934,2.0,198.939,75.5925
709,1,2022-07-18 14:00:00+09:00,97.0,24.345,92.0,1000.0,4.015,140.0,0.245,0.0,25.0,16.0934,2.0,237.186,67.7163
710,1,2022-07-18 15:00:00+09:00,96.5,24.705,91.5,1000.0,4.08,156.0,0.29,0.0,23.8889,16.0934,1.0,255.179,56.404
711,1,2022-07-18 16:00:00+09:00,82.5,25.07,91.0,1000.0,4.23,171.5,0.115,0.0,25.0,16.0934,1.0,266.169,44.2478
712,1,2022-07-18 17:00:00+09:00,75.5,25.185,91.5,999.5,3.8899999999999997,174.0,0.14,0.0,24.4444,16.0934,0.0,274.674,31.9333
713,1,2022-07-18 18:00:00+09:00,70.5,24.955,93.0,999.5,3.4299999999999997,171.5,0.40499999999999997,0.0,23.8889,16.0934,0.0,282.365,19.7529
714,1,2022-07-18 19:00:00+09:00,68.5,24.799999999999997,94.0,1000.0,3.82,160.0,0.45499999999999996,0.0,23.8889,6.43738,0.0,290.093,7.92458
715,1,2022-07-18 20:00:00+09:00,72.0,24.535,94.5,1000.0,3.9799999999999995,147.0,0.15,0.0,23.8889,6.43738,0.0,298.467,-3.30922
716,1,2022-07-18 21:00:00+09:00,76.5,24.365000000000002,94.5,1000.5,4.03,140.0,0.135,0.0,23.8889,6.43738,0.0,308.055,-13.6207
717,1,2022-07-18 22:00:00+09:00,93.0,24.240000000000002,95.0,1001.0,4.015000000000001,140.0,0.175,0.0,23.3333,6.43738,0.0,319.424,-22.5399
718,1,2022-07-18 23:00:00+09:00,93.0,24.095,95.0,1001.0,3.755,136.0,0.28,0.0,22.7778,6.43738,0.0,333.011,-29.4165
719,1,2022-07-19 00:00:00+09:00,94.5,24.0,95.5,1001.0,3.3200000000000003,136.0,0.61,0.0,22.2222,6.43738,0.0,348.738,-33.4788
720,1,2022-07-19 01:00:00+09:00,36.5,24.145,97.0,999.0,1.295,227.5,0.31,0.0,23.3333,11.2654,0.0,5.58912,-34.0994
721,1,2022-07-19 02:00:00+09:00,36.5,24.1,97.0,999.0,1.525,47.0,0.19,0.0,23.3333,11.2654,0.0,21.8688,-31.1677
722,1,2022-07-19 03:00:00+09:00,35.5,24.115000000000002,96.5,999.0,1.395,199.5,0.0,0.0,22.7778,11.2654,0.0,36.2444,-25.1702
723,1,2022-07-19 04:00:00+09:00,46.0,24.02,96.5,999.5,3.065,172.5,0.06,0.0,22.7778,11.2654,0.0,48.347,-16.8703
724,1,2022-07-19 05:00:00+09:00,60.5,23.95,96.5,999.5,3.975,344.0,0.0,0.0,22.7778,9.65606,0.0,58.4922,-6.97522
725,1,2022-07-19 06:00:00+09:00,67.5,23.965,96.5,1000.0,3.885,170.5,0.0,0.0,22.7778,9.65606,1.0,67.2299,3.98447
