time,cloud,temp,humidity,ground_press,wind_speed,wind_dir,rain,snow,dew_point,vis,uv_idx,azimuth,elevation
2022-08-27 11:00:00+09:00,100.0,24.60500554323725,70.0,1010.0,6.92,354.0,0.0,0.0,20.28333333333333,16.1,4.133333333333334,132.78185586082293,57.09483665442736
2022-08-27 12:00:00+09:00,99.65071015255128,25.03,64.78169384534455,1010.0,8.510310362966859,349.9126775381378,0.0,0.0,16.933333333333334,16.26,7.966666666666667,159.67086989153063,64.03397261710208
2022-08-27 13:00:00+09:00,92.0,24.625672385168787,60.0,1010.0,7.86,348.0,0.0,0.0,17.85333333333333,20.74,7.033333333333333,194.2057161750805,64.6964938637591
2022-08-27 14:00:00+09:00,93.0,24.427772853185598,56.0,1010.0,8.21,346.0,0.0,0.0,16.371186440677967,16.1,7.932203389830509,223.0277280801839,58.673979615597695
2022-08-27 15:00:00+09:00,94.0,24.182360420121615,54.0,1010.0,8.66,346.0,0.0,0.0,12.685245901639343,16.336065573770494,5.901639344262295,241.88934464115695,48.845394514986495
2022-08-27 16:00:00+09:00,6.0,23.975569690265488,53.96736725663717,1010.0,9.204894911504423,348.0978982300885,0.0,0.0,12.360000000000001,20.725454545454543,3.9272727272727272,254.73856057296024,37.37938204582969
2022-08-27 17:00:00+09:00,19.0,23.53757760532151,55.0,1010.0,9.35,354.0,0.0,0.0,11.3,16.1,1.4166666666666665,264.65675222393395,25.252881028168893
2022-08-27 18:00:00+09:00,18.0,22.96775871610404,58.0,1011.0,9.41,356.0,0.0,0.0,12.734426229508196,16.336065573770494,0.9508196721311475,273.30694408603136,12.932463731191417
2022-08-27 19:00:00+09:00,13.0,22.329347581552305,60.0,1010.0,8.5,1.0,0.0,0.0,13.426229508196721,20.74262295081967,0.0,281.68873224026083,0.7145452214888965
2022-08-27 20:00:00+09:00,11.0,21.99138603140227,62.0,1011.0,7.77,2.0,0.0,0.0,14.189830508474575,16.1,0.0,290.57684582372275,-11.126893492573192
2022-08-27 21:00:00+09:00,9.0,21.783254102999436,63.0,1012.0,7.39,6.0,0.0,0.0,13.633333333333333,16.26,0.0,300.75716361990476,-22.244521654525236
2022-08-27 22:00:00+09:00,0.0,21.739601347557553,64.0,1012.9882088714205,7.1323582257158895,7.0,0.0,0.0,14.6,20.74262295081967,0.0,313.14951176606814,-32.114883648995125
2022-08-27 23:00:00+09:00,3.0,21.388256779192034,65.0,1012.0,6.76,13.0,0.0,0.0,14.59322033898305,16.1,0.0,328.7082269647432,-39.92101487770259
2022-08-28 00:00:00+09:00,36.0,21.15257348863006,65.0,1012.0,6.96,16.0,0.0,0.0,14.210169491525424,16.262711864406782,0.0,347.72233698440164,-44.539195300573034
2022-08-28 01:00:00+09:00,52.0,20.742373158756138,66.0,1012.0,6.46,19.0,0.0,0.0,14.5,20.663934426229506,0.0,8.578299173382675,-44.955295146451995
2022-08-28 02:00:00+09:00,61.0,20.540415973377705,67.0,1012.0,6.13,22.0,0.0,0.0,14.486440677966101,16.1,0.0,28.130796635685442,-41.060664066414475
2022-08-28 03:00:00+09:00,68.0,20.053863636363634,69.0,1012.0,5.98,24.0,0.0,0.0,14.084999999999999,16.34,0.0,44.357304755152086,-33.758818706029764
2022-08-28 04:00:00+09:00,100.0,19.83569452130603,67.05312672938572,1012.0,5.1515550636413945,37.920309905921414,0.0,0.0,13.80483870967742,20.66774193548387,0.0,57.281556524466,-24.203400241856823
2022-08-28 05:00:00+09:00,100.0,19.645147304057808,68.0,1013.0,5.55,33.0,0.0,0.0,13.9,16.1,0.0,67.81334979469142,-13.275530667005013
2022-08-28 06:00:00+09:00,100.0,19.441580698835274,69.0,1013.0,5.31,35.0,0.0,0.0,14.8,16.1,0.0,76.89941266518179,-1.5454574584196337
2022-08-28 07:00:00+09:00,100.0,19.3232518065592,70.0,1014.0,5.11,39.0,0.0,0.0,14.285,20.66,0.05,85.34733727711523,10.613941893398346
2022-08-28 08:00:00+09:00,100.0,19.7420907079646,68.0,1014.0,4.56,42.0,0.0,0.0,14.065,16.1,1.05,93.92356903609658,22.919779070749925
2022-08-28 09:00:00+09:00,100.0,20.603314344899015,64.09114448472295,1014.9772138788193,4.22774728120145,42.0,0.0,0.0,15.31,16.34,2.05,103.56653705257071,35.084179620218954
2022-08-28 10:00:00+09:00,100.0,22.020122222222223,55.0,1015.0,2.26,96.0,0.0,0.0,15.48032786885246,20.663934426229506,3.0491803278688523,115.77179635954838,46.68171006882234
2022-08-28 11:00:00+09:00,100.0,23.237094631986718,53.0,1014.0,2.59,124.0,0.0,0.0,15.1,16.1,4.333333333333333,133.27868141726975,56.85978122043809
2022-08-28 12:00:00+09:00,100.0,23.842419712070875,51.0,1014.0,1.32,136.0,0.0,0.0,15.898214285714285,16.357142857142858,5.0,160.05534073080082,63.7177637028131
2022-08-28 13:00:00+09:00,100.0,24.560795392210643,51.0,1014.0,2.17,141.0,0.004722984092155769,0.0,14.1,20.9,5.0,194.20101412094382,64.33770643964286
2022-08-28 14:00:00+09:00,94.0,25.079140969162996,52.0,1014.0,1.45,137.0,0.0,0.0,14.4,16.1,5.983050847457627,222.7582476675445,58.3438227740564
2022-08-28 15:00:00+09:00,95.0,25.170627429205997,52.0,1014.0,2.03,128.0,0.0,0.0,14.413333333333334,16.26,4.933333333333334,241.57143491981878,48.55405444785241
2022-08-28 16:00:00+09:00,70.0,25.360084889643463,52.0,1014.0,1.69,127.0,0.0,0.0,14.843333333333334,20.74,2.966666666666667,254.43669235307232,37.11246544400443
2022-08-28 17:00:00+09:00,100.0,25.24217587373168,54.0,1013.0,3.2,119.0,0.0,0.0,16.07049180327869,16.1,1.9672131147540983,264.37819202668425,24.997017374323736
2022-08-28 18:00:00+09:00,100.0,24.602803553800594,58.85439289239881,1013.9708785784798,2.850483711747285,118.02912142152023,0.0,0.0,15.23728813559322,16.18135593220339,0.9830508474576272,273.0470798296303,12.67762136176219
2022-08-28 19:00:00+09:00,100.0,23.708539014941895,63.0,1014.0,2.42,124.0,0.0,0.0,17.36271186440678,20.737288135593218,0.0,281.44243498729895,0.4526586586287003
2022-08-28 20:00:00+09:00,100.0,23.351043046357617,64.0,1015.0,1.82,128.0,0.0,0.0,16.3,16.1,0.0,290.3419818915387,-11.403060515961196
2022-08-28 21:00:00+09:00,100.0,23.109068219633944,65.0,1015.0,3.05,116.0,0.0,0.0,16.3,16.1,0.0,300.5379915315719,-22.54174766154393
2022-08-28 22:00:00+09:00,98.60940695296523,22.96047034764826,67.13905930470348,1015.0,2.7815541922290388,114.23517382413088,0.0,0.0,16.196610169491525,20.737288135593218,0.0,312.963074054439,-32.4383728210242
2022-08-28 23:00:00+09:00,82.91484716157206,22.03,68.02838427947599,1015.0,3.6141048034934498,114.6877729257642,0.0,0.0,16.115000000000002,16.1,0.0,328.5932139530622,-40.270064769269716
2022-08-29 00:00:00+09:00,83.96851193499238,21.688588115794822,68.96851193499238,1015.0,3.1263737938039613,101.44083291010665,0.0,0.0,16.415,16.34,0.0,347.73433109598506,-44.899179717400195
2022-08-29 01:00:00+09:00,87.79508625196027,21.971453214845795,70.0,1014.9707266074229,2.8745896497647676,97.08782017773132,0.0,0.0,16.704918032786885,20.663934426229506,0.0,8.742643842946734,-45.29632547332947
2022-08-29 02:00:00+09:00,81.05087440381558,20.03,70.0,1014.0,3.6989878113407526,100.0,0.0,0.0,16.8,16.1,0.0,28.404309088734408,-41.35645552972512
2022-08-29 03:00:00+09:00,84.0,20.937005649717513,70.0,1014.0,4.22,100.0,0.0,0.0,16.79491525423729,16.18135593220339,0.0,44.6765813149085,-34.00307498388618
2022-08-29 04:00:00+09:00,90.84564102564103,20.714564102564104,70.0,1014.0,4.024410256410256,89.2425641025641,0.0,0.0,16.5,20.74,0.0,57.610371990385545,-24.403901996290564
2022-08-29 05:00:00+09:00,93.04561949196474,20.702244686365994,71.97719025401763,1014.0,4.079087610160705,87.0912389839295,0.0,0.0,16.496296296296297,16.1,0.0,68.14122238942474,-13.44385171689162
2022-08-29 06:00:00+09:00,91.0,20.552606026785714,72.0,1014.0,3.94,85.0,0.0,0.0,16.4,16.1,0.0,77.22893472648661,-1.692705476677433
2022-08-29 07:00:00+09:00,83.0,20.807551020408162,71.0,1015.0,3.96,82.0,0.0,0.0,16.41111111111111,20.81111111111111,0.018518518518518517,85.68721633789528,10.477490684649851
2022-08-29 08:00:00+09:00,86.21140609636186,21.135703048180925,68.68289085545723,1015.0,4.059749262536873,83.04867256637168,0.0,0.0,17.0,16.1,1.6363636363636362,94.28640488538053,22.783547390610014
2022-08-29 09:00:00+09:00,88.0,22.237437603993342,66.0,1015.0,3.55,75.0,0.0,0.0,17.47457627118644,16.1,2.9491525423728815,103.96826845686314,34.93527032530977
2022-08-29 10:00:00+09:00,100.0,22.881581576026637,66.0,1015.0,4.06,90.0,0.0,0.0,17.713432835820896,20.68507462686567,1.0895522388059702,116.22766684826672,46.501739687304614
2022-08-29 11:00:00+09:00,100.0,23.710830564784054,66.0,1015.0,3.3,91.0,0.0,0.0,17.982089552238804,16.386567164179105,2.880597014925373,133.77451127232945,56.62172693311494
2022-08-29 12:00:00+09:00,100.0,24.681409168081494,65.01301641199774,1015.0,2.1680475382003395,80.80475382003395,1.5213865308432373,0.0,18.734426229508195,16.336065573770494,5.852459016393443,160.43647380821722,63.39855194586621
2022-08-29 13:00:00+09:00,100.0,25.0890170236134,64.0,1015.0,2.23,49.0,0.0036243822075782695,0.0,19.383333333333333,20.74,2.966666666666667,194.19895379205937,63.97606899307558
2022-08-29 14:00:00+09:00,100.0,25.410984719864175,63.0,1014.0,2.89,59.0,2.0221561969439725,0.0,18.923333333333332,16.1,2.0,222.49363880451148,58.010058393149286
2022-08-29 15:00:00+09:00,100.0,25.454409972299167,64.0,1013.0,2.04,65.0,0.0,0.0,19.6,16.1,1.6666666666666667,241.2560727025869,48.258890110389814
2022-08-29 16:00:00+09:00,100.0,25.60269421487603,64.0,1013.0,2.01,71.0,0.0,0.0,19.5,20.9,1.0,254.13563481129415,36.841932428097564
2022-08-29 17:00:00+09:00,100.0,25.44622296173045,66.0,1013.0,2.6,80.0,0.9497504159733776,0.0,19.605172413793106,16.1,1.0,264.0994894307655,24.737837142049166
2022-08-29 18:00:00+09:00,100.0,25.296856984478936,71.0,1013.0,2.57,151.0,0.3656929046563193,0.0,19.915,16.34,0.95,272.7865100609206,12.419738248119938
2022-08-29 19:00:00+09:00,100.0,24.595124792013312,74.0,1013.0,3.28,140.0,0.0,0.0,20.2,20.9,0.0,281.19503468545196,0.18794834147335607
2022-08-29 20:00:00+09:00,100.0,24.247801221543586,76.0,1014.0,2.95,123.0,0.0,0.0,20.285,16.1,0.0,290.1056873100019,-11.681912250863386
2022-08-29 21:00:00+09:00,100.0,23.96738240177089,76.0,1014.0,3.43,110.0,0.9867183176535694,0.0,19.990909090909092,16.245454545454546,0.0,300.317143186159,-22.841620883608492
2022-08-29 22:00:00+09:00,100.0,23.602113314447593,74.0,1014.0,3.6,112.0,0.0070708215297450305,0.0,19.80909090909091,19.154545454545456,0.0,312.77500645900216,-32.76459258889537
2022-08-29 23:00:00+09:00,99.0,23.25987964989059,74.0,1014.0,3.86,110.0,0.0,0.0,19.6,16.1,0.0,328.4775101840205,-40.621987845413834
2022-08-30 00:00:00+09:00,86.13157894736842,23.00052631578947,75.97975708502024,1014.0,2.4444736842105264,103.07085020242914,0.0,0.0,19.696296296296296,16.27777777777778,0.0,347.74813933527884,-45.26193377394411
2022-08-30 01:00:00+09:00,88.0,22.776056572379368,78.0,1013.0,3.44,109.0,0.0,0.0,19.6,20.9,0.0,8.911765751570442,-45.63940160013289
2022-08-30 02:00:00+09:00,91.0,22.536367663344407,80.0,1013.0,3.51,117.0,0.0,0.0,19.60677966101695,16.1,0.0,28.683668186934426,-41.653243164562745
2022-08-30 03:00:00+09:00,91.0,22.387876712328765,81.97576396206533,1013.0,3.2037565858798738,108.10906217070601,0.0,0.0,19.837500000000002,16.357142857142858,0.0,45.0010817841906,-34.24756799110227
2022-08-30 04:00:00+09:00,90.02546777546777,22.26011954261954,82.97453222453223,1012.0254677754677,4.038097713097713,114.82172557172558,0.0,0.0,20.5,20.9,0.0,57.94344780082406,-24.6043156631787
2022-08-30 05:00:00+09:00,95.0,22.183815060908085,85.0,1011.0,4.13,114.0,0.0,0.0,20.614545454545457,14.558181818181819,0.0,68.47260954978185,-13.612068912479513
2022-08-30 06:00:00+09:00,88.0,22.200578420467185,87.0,1011.0,4.56,119.0,0.0,0.0,21.0,16.1,0.0,77.56148686469874,-1.8400296203017994
2022-08-30 07:00:00+09:00,83.0,22.470381379697137,87.0,1011.0,4.03,122.0,0.0,0.0,21.4,19.3,0.6363636363636364,86.0298216293802,10.340639056624672
2022-08-30 08:00:00+09:00,86.17857142857143,24.08952380952381,85.0,1011.0,4.030833333333334,121.77380952380952,0.012499999999999999,0.0,21.910169491525423,14.5,1.0338983050847457,94.65173512881125,22.646453078016545
2022-08-30 09:00:00+09:00,89.0,24.223123620309053,85.0,1011.0,5.15,134.0,1.312075055187638,0.0,22.215,14.58,1.95,104.37214590757253,34.78487980010072
2022-08-30 10:00:00+09:00,100.0,24.921995490417135,86.0,1011.0,4.5,138.0,0.15813979706877113,0.0,22.54,16.020000000000003,1.05,116.68475461275739,46.31951487059451
2022-08-30 11:00:00+09:00,100.0,25.535041551246536,87.0,1010.0,5.02,140.0,0.0,0.0,23.3,14.5,2.0,134.2691147979889,56.380700257448886
2022-08-30 12:00:00+09:00,100.0,26.146346681294567,86.0,1009.0,5.08,151.0,4.750696653867252,0.0,23.5135593220339,14.554237288135594,2.0,160.81413425780283,63.076409995770945
2022-08-30 13:00:00+09:00,100.0,26.002282065519154,87.0,1009.0,4.47,175.0,0.0,0.0,23.924590163934425,16.02131147540984,2.0,194.19936770756357,63.6116844869651
2022-08-30 14:00:00+09:00,99.0,26.31002218524681,85.0,1009.0,4.08,197.0,2.8761009428729896,0.0,24.4,14.5,2.0,222.23384507531836,57.67280951271582
2022-08-30 15:00:00+09:00,99.0,26.573510696653866,81.0,1008.0,4.31,201.0,7.430850246845859,0.0,24.198333333333334,8.108333333333333,1.0166666666666666,240.943313947722,47.960012812026655
2022-08-30 16:00:00+09:00,100.0,26.721285871964678,70.08002207505518,1008.0,4.558079470198675,228.72792494481237,0.7395971302428256,0.0,24.096610169491527,14.389830508474576,1.9830508474576272,253.83546224906053,36.56788296348755
2022-08-30 17:00:00+09:00,100.0,26.39556883116883,70.0,1008.0,4.648083116883117,232.91480519480518,1.101257142857143,0.0,23.91639344262295,8.21311475409836,0.9672131147540983,263.82071011392475,24.47543624118826
2022-08-30 18:00:00+09:00,100.0,25.599258439402323,77.0,1008.0,4.58,235.0,0.30136137244050953,0.0,24.361016949152543,14.5,0.0,272.5252871447791,12.158911276519857
2022-08-30 19:00:00+09:00,100.0,24.980236523652366,83.0,1008.0,4.07,214.0,0.0,0.0,22.143333333333334,14.5,0.0,280.94656928039694,-0.07948494132039291
2022-08-30 20:00:00+09:00,100.0,24.932921286031043,85.0,1008.0,4.0,210.0,0.0,0.0,23.43272727272727,14.263636363636364,0.0,289.8679832009786,-11.963342598999587
2022-08-30 21:00:00+09:00,100.0,24.77345323741007,88.0,1008.0,3.25,232.0,0.0013281682346430457,0.0,24.3,8.0,0.0,300.0946179917317,-23.14403025284675
2022-08-30 22:00:00+09:00,100.0,24.427781475318916,92.0,1008.0,2.62,268.0,0.0,0.0,24.0,8.0,0.0,312.585282337424,-33.093430085845014
2022-08-30 23:00:00+09:00,100.0,24.03,92.9869109947644,1008.0,3.577303664921466,280.82984293193715,0.4145026178010471,0.0,23.7,9.7,0.0,328.3610749469259,-40.97667545334226
2022-08-31 00:00:00+09:00,100.0,24.11868686868687,92.0,1008.0,3.49,288.0,0.8971380471380472,0.0,23.2,14.5,0.0,347.76375193879176,-45.62735448328711
2022-08-31 01:00:00+09:00,100.0,24.099107538802663,92.0,1007.0,2.71,298.0,0.0,0.0,22.9,17.7,0.0,9.08569370196983,-45.984417848640085
2022-08-31 02:00:00+09:00,100.0,23.98057925223802,92.0,1007.0,3.8466771985255397,307.884149552396,0.0,0.0,22.80666666666667,14.5,0.0,28.968871352920132,-41.95092318852635
2022-08-31 03:00:00+09:00,100.0,23.891782945736434,91.0,1007.0,4.09,310.0,0.0071317829457364645,0.0,22.963076923076922,14.45076923076923,0.0,45.33075114115502,-34.492212026291845
2022-08-31 04:00:00+09:00,100.0,24.054868494683827,91.0,1007.0,5.137963066592054,315.0581980973699,0.008147733631785115,0.0,21.855384615384615,12.973846153846154,0.0,58.28069973886306,-24.80458015943079
2022-08-31 05:00:00+09:00,100.0,23.721162546028406,92.97475013150974,1007.0,5.9496475539189895,327.83587585481325,0.9873750657548659,0.0,21.19333333333333,14.5,0.0,68.80741535379002,-13.780143816680141
2022-08-31 06:00:00+09:00,100.0,23.41503047091413,92.0,1007.0,6.45,340.0,0.0,0.0,20.794444444444444,14.52962962962963,0.0,77.89696697469242,-1.9874098630157013
2022-08-31 07:00:00+09:00,100.0,22.890269058295964,93.0,1008.0,6.48,344.0,0.0,0.0,20.5,16.1,0.0,86.37504318406468,10.203392799267819
2022-08-31 08:00:00+09:00,100.0,22.819183098591548,90.0,1008.0,6.09,349.0,0.0,0.0,20.514754098360655,14.5,0.04918032786885246,95.01943515629682,22.508491864829413
2022-08-31 09:00:00+09:00,100.0,23.000683333333335,87.0,1008.0,6.21,350.0,0.0,0.0,20.7864406779661,14.608474576271187,1.0,104.77801751018285,34.632999479579844
2022-08-31 10:00:00+09:00,100.0,23.070483503981798,84.0,1009.0,5.95,351.0,0.0,0.0,20.382089552238806,17.556716417910447,1.1343283582089552,117.14286326720872,46.13503417063855
2022-08-31 11:00:00+09:00,100.0,23.229455252918285,82.0,1008.0,6.38,353.0,2.703035019455253,0.0,20.023880597014927,14.691044776119403,3.8208955223880596,134.76226625662463,56.13673016431774
2022-08-31 12:00:00+09:00,100.0,23.36779945799458,80.0,1008.0,5.89,350.0,0.004032520325203251,0.0,20.194642857142856,14.757142857142858,5.839285714285714,161.188194205527,62.751412325252836
2022-08-31 13:00:00+09:00,100.0,24.2706648199446,74.0,1008.0,6.38,344.0,0.0,0.0,20.1,19.3,4.909090909090909,194.20209114084773,63.244656681400954
2022-08-31 14:00:00+09:00,100.0,24.52937915742794,72.0,1008.0,7.49,336.0,0.012749445676275006,0.0,19.97966101694915,16.1,5.932203389830509,221.97880308902467,57.33220065557229
2022-08-31 15:00:00+09:00,100.0,24.460249169435215,72.0,1008.0,7.84,334.0,0.14808970099667773,0.0,19.32,16.34,3.95,240.6332073282472,47.65753654151032
2022-08-31 16:00:00+09:00,80.09297177642502,24.174969562811288,72.98671831765357,1008.0,8.029867183176535,341.9601549529607,0.015273934698394998,0.0,17.795,20.66,2.95,253.53624430455915,36.2904199602987
2022-08-31 17:00:00+09:00,90.34339990258158,25.801066731612277,74.34339990258158,1008.0,7.178616658548466,345.1144666341939,0.0,0.0,17.7,16.1,1.5714285714285714,263.541916792827,24.20991340818952
2022-08-31 18:00:00+09:00,93.0,23.624775374376043,77.0,1008.0,7.4,346.0,0.0,0.0,18.204838709677418,16.33225806451613,0.9516129032258065,272.26346141764355,11.895239963427937
2022-08-31 19:00:00+09:00,95.0,23.12877232142857,79.0,1008.0,6.92,351.0,0.0,0.0,18.301724137931036,20.817241379310342,0.0,280.6970751773082,-0.3495379530037344
2022-08-31 20:00:00+09:00,96.0,22.951149806522942,80.0,1009.0,6.36,355.0,0.0,0.0,18.413636363636364,16.1,0.0,289.62888930640054,-12.247243151885442
2022-08-31 21:00:00+09:00,96.0,22.780731707317074,80.0,1009.0,5.91,2.0,0.0,0.0,18.686363636363637,16.1,0.0,299.87041374783263,-23.448862497726996
2022-08-31 22:00:00+09:00,100.0,22.51170731707317,81.0,1010.0,5.78,358.0,0.0,0.0,18.7,19.09016393442623,0.0,312.3938726354585,-33.424770392741735
2022-08-31 23:00:00+09:00,100.0,22.463102108768037,81.0,1010.0,5.34,4.0,0.0,0.0,18.8,16.1,0.0,328.24386407179963,-41.334017288023375
2022-09-01 00:00:00+09:00,99.0,22.21400888395336,82.0,1010.0,4.86,6.0,0.0,0.0,18.8,16.1,0.0,347.78115609308486,-45.99533785921831
2022-09-01 01:00:00+09:00,93.0,22.127071547420964,83.0,1010.0,4.53,12.0,0.0,0.0,18.9,14.5,0.0,9.264454182184693,-46.33126809896387
2022-09-01 02:00:00+09:00,94.01195652173914,20.04195652173913,84.01195652173914,1010.0,4.153467391304348,13.119565217391305,0.008967391304347826,0.0,19.18032786885246,9.7,0.0,29.2599122912668,-42.24939222702449
2022-09-01 03:00:00+09:00,95.0,21.82967867036011,85.0,1010.0,4.44,23.0,0.009556786703601161,0.0,18.60169491525424,9.78135593220339,0.0,45.66553023788788,-34.73692278498294
2022-09-01 04:00:00+09:00,99.02258953168044,21.63295316804408,85.0,1010.0,4.126837465564738,24.180716253443528,0.0,0.0,18.68688524590164,14.342622950819672,0.0,58.62204025018684,-25.004636342743456
2022-09-01 05:00:00+09:00,100.0,21.56214794520548,85.0,1011.0,4.36,25.0,0.0,0.0,18.310000000000002,9.633999999999999,0.0,69.1455413708432,-13.94804003581119
2022-09-01 06:00:00+09:00,100.0,21.47060874377421,86.0,1011.0,4.72,22.0,0.0,0.0,18.593333333333334,6.453333333333334,0.0,78.23527097975204,-2.1348280433129534
2022-09-01 07:00:00+09:00,99.0,21.552907880133187,85.0,1012.0,4.03,23.0,0.0,0.0,18.45,7.946666666666666,0.03333333333333333,86.72276933284496,10.065756198818503
2022-09-01 08:00:00+09:00,99.0,21.887461197339245,84.0,1012.0,4.13,24.0,0.0,0.0,19.889830508474574,6.4,1.0338983050847457,95.38937877046834,22.369658525152367
2022-09-01 09:00:00+09:00,99.0,22.236981757877277,82.0,1012.0,4.54,23.0,0.0,0.0,19.629032258064516,6.714516129032258,2.0483870967741935,105.1857299765951,34.47962063939936
2022-09-01 10:00:00+09:00,100.0,22.842160318362705,79.0,1013.0,4.41,23.0,0.0,0.0,20.189830508474575,12.816949152542373,3.0338983050847457,117.60179615919833,45.94829711759775
2022-09-01 11:00:00+09:00,100.0,23.63289911308204,76.0,1013.0,4.17,21.0,0.0,0.0,19.613333333333333,8.0,5.066666666666666,135.25374371002994,55.889847686477275
2022-09-01 12:00:00+09:00,100.0,24.444875207986687,73.0,1012.0,3.91,17.0,0.0,0.0,20.003389830508475,8.328813559322034,6.898305084745763,161.558530789408,62.42363499855942
2022-09-01 13:00:00+09:00,100.0,25.08561344537815,70.0,1012.0,3.01,13.0,0.0,0.0,20.119672131147542,17.30655737704918,3.9508196721311477,194.20696047731815,62.87509030165693
2022-09-01 14:00:00+09:00,100.0,25.217684210526315,70.0,1012.0,4.0,338.0,0.010603878116343446,0.0,20.486666666666668,9.913333333333332,2.966666666666667,221.72844177887447,56.98835819608438
2022-09-01 15:00:00+09:00,100.0,25.543377630121817,69.0,1012.0,4.67,351.0,0.0987264673311185,0.0,20.1,16.1,1.6,240.32579361140253,47.35157845240562
2022-09-01 16:00:00+09:00,100.0,24.842835820895523,71.97014925373135,1012.0,1.6031343283582093,331.32835820895525,0.0,0.0,21.3,16.1,1.0,253.2380453762986,36.00964985107733
2022-09-01 17:00:00+09:00,100.0,24.71390027700831,74.0,1012.0,0.52,325.0,0.033274238227146924,0.0,21.08666666666667,16.1,1.0,263.2631687085713,23.94137083117378
2022-09-01 18:00:00+09:00,100.0,24.37768292682927,77.0,1012.0,1.41,327.0,0.003725055432372504,0.0,20.7,16.1,0.6000000000000001,272.00108070774263,11.628827095396202
2022-09-01 19:00:00+09:00,99.0,24.0515243902439,79.0,1012.0,2.51,14.0,0.0988359201773836,0.0,21.28032786885246,14.552459016393442,0.0,280.4465867534092,-0.6221043678784143
2022-09-01 20:00:00+09:00,97.0,23.901370699223083,79.0,1013.0,2.58,33.0,0.0,0.0,20.7,16.1,0.0,289.38842345517844,-12.533502574976142
2022-09-01 21:00:00+09:00,95.0,23.770885729907054,78.0,1013.0,2.37,56.0,0.0,0.0,20.698305084745762,16.072881355932203,0.0,299.6445260038199,-23.756001571534505
2022-09-01 22:00:00+09:00,94.0,23.361828379136288,78.0,1014.0,2.19,93.0,0.0,0.0,20.610000000000003,14.283333333333333,0.0,312.20074504991163,-33.75849605401233
2022-09-01 23:00:00+09:00,97.0,23.203170731707317,78.0,1014.0,2.62,123.0,0.0,0.0,20.869491525423726,7.8915254237288135,0.0,328.125828783791,-41.69390106008704
2022-09-02 00:00:00+09:00,95.0,21.040549694614104,79.0,1014.0,2.51,126.0,0.0,0.0,20.0,5.5131147540983605,0.0,347.80033456068486,-46.36577883953929
2022-09-02 01:00:00+09:00,92.0,21.03,79.0,1014.0,1.1,98.0,0.0,0.0,20.0,18.923333333333336,0.0,9.448069992599358,-46.679846017194045
2022-09-02 02:00:00+09:00,85.0,22.61860465116279,80.0,1013.0,2.05,58.0,0.0,0.0,19.976666666666667,8.056666666666667,0.0,29.556779785933884,-42.54854781471361
2022-09-02 03:00:00+09:00,80.10600706713781,22.400318021201414,79.02120141342756,1013.9787985865725,2.4513074204946994,32.55123674911661,0.0,0.0,19.29,10.02,0.0,46.00535491128994,-34.98161803052764
2022-09-02 04:00:00+09:00,60.224489795918366,21.987775510204084,79.98877551020408,1013.011224489796,4.27934693877551,45.84285714285714,0.0,0.0,18.996666666666666,19.14,0.0,58.967377797778795,-25.20442776456794
2022-09-02 05:00:00+09:00,56.0,21.72951246537396,80.0,1013.0,4.1,43.0,0.09767313019390582,0.0,18.878181818181815,14.5,0.0,69.48688616153936,-14.115723999465802
2022-09-02 06:00:00+09:00,69.0,21.554545454545455,81.0,1013.0,4.77,50.0,0.0,0.0,18.3,14.58135593220339,0.0,78.57629239565148,-2.2822686550295006
2022-09-02 07:00:00+09:00,74.0,21.683444259567388,79.0,1014.0,3.74,55.0,0.0,0.0,18.29672131147541,19.195081967213117,0.032786885245901634,87.07288628513788,9.927731253341339
2022-09-02 08:00:00+09:00,72.0,22.311758849557524,76.0,1014.0,4.4,62.0,0.0,0.0,18.21333333333333,16.073333333333334,1.0166666666666666,95.76143773994693,22.229946109537686
2022-09-02 09:00:00+09:00,76.0,23.428275097060457,72.0,1014.0,4.65,70.0,0.0,0.0,19.01,14.58,2.0166666666666666,105.59512810242813,34.32473366404434
2022-09-02 10:00:00+09:00,48.0,24.0885690515807,71.0,1014.0,6.3,93.0,0.0,0.0,19.605172413793106,19.217241379310344,3.0344827586206895,118.06135569159869,45.75930354438238
2022-09-02 11:00:00+09:00,64.0,24.17629014396456,72.0,1014.0,6.59,99.0,0.0,0.0,19.904918032786885,14.5,4.901639344262295,135.74332787639668,55.64008531546233
2022-09-02 12:00:00+09:00,76.0,24.75048333333333,70.0,1014.0,6.2,99.0,0.0,0.0,19.986666666666668,14.66,3.066666666666667,161.9250241121431,62.0931553058771
2022-09-02 13:00:00+09:00,75.0,24.915333333333333,69.0,1013.0,6.8,96.0,0.0,0.0,19.62666666666667,19.193333333333335,4.966666666666667,194.21381134852498,62.503091100006166
2022-09-02 14:00:00+09:00,75.0,25.110888888888887,69.0,1013.0,5.28,109.0,0.0,0.0,20.39672131147541,16.1,4.0,221.48268141136938,56.64141067050852
2022-09-02 15:00:00+09:00,79.0,24.3342216066482,73.0,1013.0,5.14,112.0,0.0,0.0,20.28787878787879,16.14848484848485,3.9696969696969697,240.02110479340772,47.042259322015575
2022-09-02 16:00:00+09:00,100.0,24.770022209883397,74.02165463631316,1012.0216546363132,6.0332259855635755,109.63187118267629,0.0,0.0,19.560606060606062,19.05757575757576,2.1515151515151514,252.9409238389811,35.72568315658079
